Employee_ID,First_Name,Last_Name,Age,Department,Region,Status,Join_Date,Salary,Salary_varience,Email,Phone,Performance_Score,Performance_numeric,Remote_Work,Tenure_variance,Years_Tenure
EMP1719,David,Brown,30,HR,California,Active,3/14/2023,77985.88,Low-Mid,david.brown@example.com,9079779611,Average,2,true,2,2 Years
EMP1720,Bob,Johnson,35,Finance,New York,Inactive,8/18/2024,112931.69,High,bob.johnson@example.com,878057214,Poor,1,false,1,1 Year
EMP1721,Bob,Williams,N/a,DevOps,California,Active,2/5/2024,106583.88,High,bob.williams@example.com,1494097625,Good,3,true,2,2 Years
EMP1722,Alice,Brown,35,HR,Florida,Inactive,11/12/2024,58437.84,Low,alice.brown@example.com,3748453985,Good,3,true,1,1 Year
EMP1723,Alice,Smith,40,Cloud Tech,California,Pending,3/25/2020,72352.16,Low-Mid,alice.smith@example.com,2895090590,Average,2,true,5,4–5 Years
EMP1724,Frank,Smith,N/a,DevOps,New York,Active,4/13/2020,97154.47,Up-Mid,frank.smith@example.com,1918623391,Good,3,true,5,4–5 Years
EMP1725,Heidi,Jones,N/a,Sales,Illinois,Active,3/30/2021,80235.5,Low-Mid,heidi.jones@example.com,2071511695,Good,3,false,4,4–5 Years
EMP1726,Charlie,Williams,30,HR,Texas,Inactive,3/16/2023,102172.05,Up-Mid,charlie.williams@example.com,6672521451,Poor,1,false,2,2 Years
EMP1727,Eva,Williams,25,Finance,Illinois,Inactive,5/3/2024,98850.94,Up-Mid,eva.williams@example.com,6471246334,Excellent,4,true,1,1 Year
EMP1728,Heidi,Jones,N/a,Admin,Florida,Inactive,8/28/2023,89993.15,Up-Mid,heidi.jones@example.com,1571840907,Average,2,true,2,2 Years
EMP1729,David,Brown,30,Cloud Tech,California,Inactive,10/24/2021,97931.66,Up-Mid,david.brown@example.com,512080055,Average,2,true,4,4–5 Years
EMP1730,Bob,Williams,40,Finance,California,Inactive,1/25/2021,72451.69,Low-Mid,bob.williams@example.com,4099512396,Poor,1,true,5,4–5 Years
EMP1731,Alice,Smith,35,Admin,California,Pending,8/9/2024,119311.14,High,alice.smith@example.com,2835129591,Poor,1,true,1,1 Year
EMP1732,Charlie,Smith,40,Cloud Tech,New York,Active,11/4/2023,76167.46,Low-Mid,charlie.smith@example.com,7282709080,Good,3,false,2,2 Years
EMP1733,Bob,Garcia,25,DevOps,Texas,Active,6/25/2023,114871.08,High,bob.garcia@example.com,4415298216,Average,2,false,2,2 Years
EMP1734,Eva,Johnson,25,HR,Nevada,Active,9/16/2021,81504.31,Low-Mid,eva.johnson@example.com,3929578670,Excellent,4,false,4,4–5 Years
EMP1735,David,Williams,N/a,Admin,New York,Pending,12/7/2022,102524.86,Up-Mid,david.williams@example.com,8153523735,Poor,1,false,3,3 Years
EMP1736,Charlie,Brown,25,Finance,Illinois,Pending,12/14/2022,53043.74,Low,charlie.brown@example.com,507918157,Excellent,4,true,3,3 Years
EMP1737,Eva,Jones,30,DevOps,Illinois,Inactive,4/18/2020,82547.26,Low-Mid,eva.jones@example.com,9988683451,Excellent,4,true,5,4–5 Years
EMP1738,Bob,Jones,40,DevOps,California,Pending,10/11/2024,113900.81,High,bob.jones@example.com,7346666169,Average,2,true,1,1 Year
EMP1739,Bob,Brown,25,HR,Nevada,Inactive,4/18/2021,118585.5,High,bob.brown@example.com,7158796473,Average,2,true,4,4–5 Years
EMP1740,Bob,Davis,35,Finance,Illinois,Pending,6/29/2020,63049.22,Low,bob.davis@example.com,803149981,Poor,1,true,5,4–5 Years
EMP1741,Heidi,Miller,N/a,DevOps,Texas,Active,5/21/2021,114558.91,High,heidi.miller@example.com,5080046357,Average,2,false,4,4–5 Years
EMP1742,Heidi,Johnson,40,DevOps,New York,Active,12/11/2021,97901.79,Up-Mid,heidi.johnson@example.com,688285030,Average,2,true,4,4–5 Years
EMP1743,Eva,Jones,30,Sales,California,Active,7/5/2023,68037.56,Low-Mid,eva.jones@example.com,7235137398,Average,2,false,2,2 Years
EMP1744,Alice,Williams,N/a,HR,New York,Active,11/30/2021,112802.27,High,alice.williams@example.com,63140351,Excellent,4,false,4,4–5 Years
EMP1745,Bob,Johnson,40,Sales,Nevada,Pending,11/22/2024,93786.72,Up-Mid,bob.johnson@example.com,6356022938,Poor,1,false,1,1 Year
EMP1746,David,Williams,N/a,Admin,Florida,Inactive,5/24/2023,73049.93,Low-Mid,david.williams@example.com,4694346065,Good,3,false,2,2 Years
EMP1747,David,Davis,30,Sales,Illinois,Pending,6/26/2024,64161.72,Low,david.davis@example.com,6437490606,Excellent,4,true,1,1 Year
EMP1748,Charlie,Smith,40,Admin,Nevada,Pending,11/19/2020,72224.73,Low-Mid,charlie.smith@example.com,2311127127,Average,2,false,5,4–5 Years
EMP1749,Bob,Johnson,30,HR,New York,Pending,3/1/2020,103580.45,Up-Mid,bob.johnson@example.com,5246484493,Excellent,4,false,6,5+ Years
EMP1750,Grace,Garcia,40,HR,Florida,Pending,8/9/2024,112589.11,High,grace.garcia@example.com,1163187327,Average,2,false,1,1 Year
EMP1751,Eva,Jones,30,Admin,Texas,Active,1/13/2021,51833.88,Low,eva.jones@example.com,771130620,Average,2,true,5,4–5 Years
EMP1752,Eva,Johnson,N/a,Sales,Illinois,Active,5/6/2023,66252.78,Low-Mid,eva.johnson@example.com,1369572789,Excellent,4,true,2,2 Years
EMP1753,Frank,Johnson,25,DevOps,Florida,Active,10/25/2022,109229.68,High,frank.johnson@example.com,8335090253,Poor,1,true,3,3 Years
EMP1754,Frank,Johnson,30,Finance,Florida,Inactive,10/8/2020,61465.05,Low,frank.johnson@example.com,2573066247,Average,2,false,5,4–5 Years
EMP1755,Grace,Miller,25,HR,Florida,Active,2/29/2024,96993.74,Up-Mid,grace.miller@example.com,1323570712,Poor,1,false,2,2 Years
EMP1756,David,Johnson,25,Admin,Florida,Pending,9/30/2022,98150.39,Up-Mid,david.johnson@example.com,9848228500,Good,3,true,3,3 Years
EMP1757,David,Williams,40,Finance,Texas,Pending,2/14/2024,107703,High,david.williams@example.com,1688092549,Average,2,false,2,2 Years
EMP1758,Grace,Smith,N/a,DevOps,Illinois,Pending,1/3/2023,86766.14,Up-Mid,grace.smith@example.com,2130609068,Poor,1,true,3,3 Years
EMP1759,Alice,Davis,N/a,Cloud Tech,Florida,Inactive,8/20/2024,111443.69,High,alice.davis@example.com,1309810795,Poor,1,true,1,1 Year
EMP1760,David,Brown,N/a,Sales,Florida,Pending,3/21/2020,89039.07,Up-Mid,david.brown@example.com,4967379456,Good,3,false,5,4–5 Years
EMP1761,Alice,Johnson,30,HR,Florida,Inactive,12/16/2024,71318.79,Low-Mid,alice.johnson@example.com,7278532425,Poor,1,false,1,1 Year
EMP1762,Heidi,Jones,30,Finance,California,Pending,4/21/2020,98296.71,Up-Mid,heidi.jones@example.com,4250642075,Poor,1,false,5,4–5 Years
EMP1763,Heidi,Johnson,40,Cloud Tech,Nevada,Pending,8/19/2020,62584,Low,heidi.johnson@example.com,8362536666,Good,3,false,5,4–5 Years
EMP1764,Charlie,Jones,40,Finance,California,Inactive,2/21/2020,62521.5,Low,charlie.jones@example.com,7767555627,Average,2,true,6,5+ Years
EMP1765,David,Williams,40,Cloud Tech,California,Inactive,11/17/2023,95400.35,Up-Mid,david.williams@example.com,3333939577,Poor,1,true,2,2 Years
EMP1766,Charlie,Jones,25,Cloud Tech,Texas,Pending,7/9/2022,94385.07,Up-Mid,charlie.jones@example.com,6543627186,Poor,1,true,3,3 Years
EMP1767,Grace,Garcia,N/a,Sales,New York,Inactive,2/1/2023,76642.49,Low-Mid,grace.garcia@example.com,4960335825,Poor,1,true,3,3 Years
EMP1768,Frank,Brown,N/a,DevOps,New York,Active,11/14/2024,60122.52,Low,frank.brown@example.com,8627036923,Excellent,4,true,1,1 Year
EMP1769,Alice,Smith,40,HR,California,Pending,4/23/2024,117267.63,High,alice.smith@example.com,9269326572,Good,3,false,1,1 Year
EMP1770,Charlie,Jones,25,Admin,New York,Active,6/29/2023,N/A,Unknown,charlie.jones@example.com,2759980110,Excellent,4,true,2,2 Years
EMP1771,Heidi,Jones,40,Sales,Texas,Pending,12/12/2024,84542.68,Low-Mid,heidi.jones@example.com,5155322,Good,3,true,1,1 Year
EMP1772,Heidi,Smith,40,Finance,Florida,Active,5/16/2023,92007.15,Up-Mid,heidi.smith@example.com,4159597751,Average,2,true,2,2 Years
EMP1773,Eva,Brown,N/a,DevOps,Illinois,Active,4/10/2020,62938.8,Low,eva.brown@example.com,4418222617,Average,2,false,5,4–5 Years
EMP1774,Frank,Johnson,25,Admin,Texas,Pending,3/29/2023,108661.01,High,frank.johnson@example.com,9628874311,Poor,1,false,2,2 Years
EMP1775,Bob,Jones,25,Cloud Tech,Florida,Active,11/26/2020,97046.33,Up-Mid,bob.jones@example.com,7102676719,Good,3,false,5,4–5 Years
EMP1776,Charlie,Smith,40,DevOps,Illinois,Inactive,3/14/2020,56518.84,Low,charlie.smith@example.com,9579927078,Average,2,false,5,4–5 Years
EMP1777,Frank,Garcia,40,Cloud Tech,Florida,Pending,5/12/2020,70498.29,Low-Mid,frank.garcia@example.com,5515122945,Good,3,true,5,4–5 Years
EMP1778,Eva,Garcia,35,Sales,Florida,Pending,3/5/2021,98708.06,Up-Mid,eva.garcia@example.com,2135415969,Average,2,true,4,4–5 Years
EMP1779,Bob,Williams,N/a,DevOps,Nevada,Pending,6/28/2020,83856.41,Low-Mid,bob.williams@example.com,9962543847,Excellent,4,false,5,4–5 Years
EMP1780,Eva,Smith,40,Sales,California,Inactive,12/12/2022,90259.99,Up-Mid,eva.smith@example.com,752034475,Average,2,false,3,3 Years
EMP1781,Charlie,Williams,N/a,Sales,Florida,Pending,2/2/2024,94230.03,Up-Mid,charlie.williams@example.com,5047158028,Excellent,4,true,2,2 Years
EMP1782,Charlie,Garcia,N/a,Admin,Nevada,Inactive,1/31/2021,50110.66,Low,charlie.garcia@example.com,904637659,Average,2,true,5,4–5 Years
EMP1783,Bob,Brown,30,Sales,Florida,Inactive,4/3/2020,73365.46,Low-Mid,bob.brown@example.com,4655866524,Poor,1,false,5,4–5 Years
EMP1784,David,Johnson,25,DevOps,New York,Pending,7/30/2021,67809.23,Low-Mid,david.johnson@example.com,4837441714,Excellent,4,false,4,4–5 Years
EMP1785,Eva,Smith,N/a,Sales,California,Active,8/21/2020,98008.51,Up-Mid,eva.smith@example.com,8102131250,Average,2,false,5,4–5 Years
EMP1786,Alice,Davis,30,Admin,California,Inactive,10/9/2023,83537.58,Low-Mid,alice.davis@example.com,2931100590,Poor,1,false,2,2 Years
EMP1787,Alice,Garcia,30,Finance,New York,Pending,8/1/2022,112444.08,High,alice.garcia@example.com,2975191022,Excellent,4,true,3,3 Years
EMP1788,Frank,Garcia,40,Finance,Nevada,Active,9/6/2024,86475.13,Up-Mid,frank.garcia@example.com,1211063300,Poor,1,true,1,1 Year
EMP1789,Frank,Davis,N/a,Sales,Texas,Active,3/28/2023,97984.53,Up-Mid,frank.davis@example.com,6583737926,Good,3,true,2,2 Years
EMP1790,Frank,Miller,25,Admin,California,Active,11/25/2021,118853.31,High,frank.miller@example.com,4907280122,Good,3,false,4,4–5 Years
EMP1791,Charlie,Garcia,N/a,Sales,Florida,Active,5/3/2023,58179.12,Low,charlie.garcia@example.com,4289311324,Excellent,4,false,2,2 Years
EMP1792,Eva,Jones,35,DevOps,Texas,Inactive,4/27/2022,56075.84,Low,eva.jones@example.com,3269496842,Average,2,true,3,3 Years
EMP1793,Frank,Brown,40,HR,New York,Pending,9/11/2021,62250.89,Low,frank.brown@example.com,6453804420,Excellent,4,true,4,4–5 Years
EMP1794,Alice,Smith,30,Cloud Tech,Florida,Pending,2/21/2020,105931.77,High,alice.smith@example.com,175096169,Poor,1,true,6,5+ Years
EMP1795,Charlie,Davis,30,HR,Florida,Pending,11/24/2024,86653.96,Up-Mid,charlie.davis@example.com,1595919456,Average,2,true,1,1 Year
EMP1796,Charlie,Jones,25,Sales,Nevada,Active,2/24/2021,100719.94,Up-Mid,charlie.jones@example.com,5757475832,Good,3,false,5,4–5 Years
EMP1797,Bob,Davis,25,HR,Texas,Pending,10/2/2024,91600.13,Up-Mid,bob.davis@example.com,9205677566,Average,2,true,1,1 Year
EMP1798,Heidi,Smith,25,Cloud Tech,Illinois,Pending,3/6/2024,71873.66,Low-Mid,heidi.smith@example.com,7722660255,Good,3,true,1,1 Year
EMP1799,Eva,Williams,30,HR,New York,Active,8/9/2021,69365.47,Low-Mid,eva.williams@example.com,2650622922,Average,2,true,4,4–5 Years
EMP1800,Heidi,Smith,25,HR,New York,Active,7/14/2021,58012.23,Low,heidi.smith@example.com,1067245306,Average,2,true,4,4–5 Years
EMP1801,Bob,Miller,30,Sales,California,Pending,10/14/2021,68973.65,Low-Mid,bob.miller@example.com,6248433796,Average,2,true,4,4–5 Years
EMP1802,Eva,Smith,N/a,Admin,New York,Active,9/29/2021,92928.4,Up-Mid,eva.smith@example.com,6627051156,Poor,1,true,4,4–5 Years
EMP1803,Heidi,Smith,25,Admin,Texas,Inactive,10/15/2023,53531.92,Low,heidi.smith@example.com,9423873669,Poor,1,true,2,2 Years
EMP1804,Bob,Miller,40,Finance,New York,Pending,5/5/2023,112389.31,High,bob.miller@example.com,4254969191,Excellent,4,false,2,2 Years
EMP1805,Heidi,Brown,N/a,HR,California,Inactive,8/1/2024,63870.3,Low,heidi.brown@example.com,8455259709,Excellent,4,false,1,1 Year
EMP1806,Bob,Garcia,40,Sales,New York,Active,7/22/2024,106164.53,High,bob.garcia@example.com,7563353573,Good,3,false,1,1 Year
EMP1807,Bob,Smith,40,HR,Nevada,Pending,12/25/2023,103654.54,Up-Mid,bob.smith@example.com,8595325938,Poor,1,false,2,2 Years
EMP1808,David,Miller,30,Sales,California,Inactive,3/13/2022,62834.72,Low,david.miller@example.com,9337970580,Good,3,true,3,3 Years
EMP1809,Frank,Jones,35,Finance,Florida,Active,5/13/2020,83273.41,Low-Mid,frank.jones@example.com,6295187793,Excellent,4,false,5,4–5 Years
EMP1810,Heidi,Williams,30,HR,California,Pending,3/22/2023,58917.58,Low,heidi.williams@example.com,1763425072,Good,3,false,2,2 Years
EMP1811,Bob,Williams,35,Sales,Nevada,Active,6/10/2024,71148.27,Low-Mid,bob.williams@example.com,3055978244,Excellent,4,true,1,1 Year
EMP1812,Grace,Smith,30,Sales,New York,Pending,11/21/2020,118172.42,High,grace.smith@example.com,7598339913,Poor,1,true,5,4–5 Years
EMP1813,Frank,Brown,30,DevOps,Illinois,Inactive,5/25/2024,118614.37,High,frank.brown@example.com,388436603,Average,2,false,1,1 Year
EMP1814,Frank,Brown,N/a,DevOps,New York,Active,9/19/2023,96872.36,Up-Mid,frank.brown@example.com,4324006156,Poor,1,false,2,2 Years
EMP1815,Heidi,Jones,25,Sales,Illinois,Inactive,10/28/2021,88856.14,Up-Mid,heidi.jones@example.com,2768297513,Good,3,true,4,4–5 Years
EMP1816,Charlie,Smith,35,Finance,Texas,Pending,8/10/2020,97985.61,Up-Mid,charlie.smith@example.com,7439742924,Good,3,false,5,4–5 Years
EMP1817,Grace,Williams,35,Finance,Nevada,Pending,5/5/2020,56337.31,Low,grace.williams@example.com,105875255,Poor,1,true,5,4–5 Years
EMP1818,Alice,Brown,30,DevOps,New York,Inactive,12/24/2022,70405.23,Low-Mid,alice.brown@example.com,8065625903,Poor,1,true,3,3 Years
EMP1819,Heidi,Smith,30,Admin,Nevada,Inactive,9/5/2021,89919.35,Up-Mid,heidi.smith@example.com,5990802710,Excellent,4,true,4,4–5 Years
EMP1820,Eva,Davis,40,DevOps,California,Active,4/8/2023,50568.35,Low,eva.davis@example.com,2218231554,Good,3,true,2,2 Years
EMP1821,Grace,Brown,30,HR,Texas,Inactive,1/29/2023,N/A,Unknown,grace.brown@example.com,1651768085,Good,3,false,3,3 Years
EMP1822,Frank,Miller,25,HR,Texas,Active,6/3/2022,99155.53,Up-Mid,frank.miller@example.com,6281372142,Poor,1,true,3,3 Years
EMP1823,Frank,Davis,40,Finance,Florida,Inactive,1/21/2023,64785.13,Low,frank.davis@example.com,3080037002,Average,2,true,3,3 Years
EMP1824,Charlie,Garcia,30,Sales,Florida,Inactive,9/16/2024,79206.48,Low-Mid,charlie.garcia@example.com,3228556607,Good,3,false,1,1 Year
EMP1825,Charlie,Brown,30,Cloud Tech,Texas,Pending,2/2/2020,60079.71,Low,charlie.brown@example.com,4706810389,Average,2,true,6,5+ Years
EMP1826,Grace,Williams,30,Cloud Tech,New York,Pending,7/8/2024,79109.88,Low-Mid,grace.williams@example.com,3397051957,Poor,1,false,1,1 Year
EMP1827,Grace,Johnson,N/a,Admin,Florida,Pending,5/18/2022,88643.5,Up-Mid,grace.johnson@example.com,2632809447,Poor,1,false,3,3 Years
EMP1828,Frank,Davis,30,Admin,Florida,Pending,1/16/2020,90455.7,Up-Mid,frank.davis@example.com,5862394534,Excellent,4,false,6,5+ Years
EMP1829,David,Garcia,N/a,HR,Florida,Pending,3/26/2023,75687.9,Low-Mid,david.garcia@example.com,4614707985,Good,3,true,2,2 Years
EMP1830,Heidi,Jones,35,Cloud Tech,Illinois,Inactive,11/15/2023,55604.42,Low,heidi.jones@example.com,3210613393,Average,2,false,2,2 Years
EMP1831,Eva,Jones,40,Sales,Texas,Pending,12/27/2024,92704.94,Up-Mid,eva.jones@example.com,3945703942,Excellent,4,false,1,1 Year
EMP1832,Bob,Williams,N/a,Sales,California,Pending,4/18/2020,113250.97,High,bob.williams@example.com,8040325375,Good,3,true,5,4–5 Years
EMP1833,Alice,Brown,40,Finance,Illinois,Inactive,3/21/2023,101367.02,Up-Mid,alice.brown@example.com,5769277893,Excellent,4,false,2,2 Years
EMP1834,Eva,Smith,35,Admin,Texas,Pending,5/8/2023,102459.77,Up-Mid,eva.smith@example.com,3191009003,Poor,1,false,2,2 Years
EMP1835,Eva,Brown,25,DevOps,Florida,Pending,12/12/2020,90100.2,Up-Mid,eva.brown@example.com,476921052,Good,3,false,5,4–5 Years
EMP1836,Eva,Williams,N/a,Cloud Tech,California,Inactive,6/17/2020,58877.49,Low,eva.williams@example.com,3651460400,Excellent,4,false,5,4–5 Years
EMP1837,Eva,Jones,35,Admin,Illinois,Inactive,7/17/2021,N/A,Unknown,eva.jones@example.com,4247310719,Excellent,4,false,4,4–5 Years
EMP1838,Bob,Brown,N/a,Admin,Illinois,Pending,11/5/2020,96140.89,Up-Mid,bob.brown@example.com,1137984408,Average,2,true,5,4–5 Years
EMP1839,Charlie,Jones,35,DevOps,New York,Inactive,1/5/2021,105956.04,High,charlie.jones@example.com,7123166006,Excellent,4,false,5,4–5 Years
EMP1840,Frank,Davis,25,Admin,Illinois,Active,9/11/2024,84716.38,Low-Mid,frank.davis@example.com,6762090143,Good,3,false,1,1 Year
EMP1841,Grace,Garcia,30,DevOps,Florida,Pending,7/29/2023,61709.83,Low,grace.garcia@example.com,7340433699,Good,3,true,2,2 Years
EMP1842,Frank,Smith,25,DevOps,California,Active,4/17/2020,61732.03,Low,frank.smith@example.com,9687304518,Average,2,true,5,4–5 Years
EMP1843,Eva,Davis,40,DevOps,Illinois,Active,2/16/2022,97845.7,Up-Mid,eva.davis@example.com,5778255881,Good,3,true,4,4–5 Years
EMP1844,Eva,Jones,30,Sales,Florida,Active,8/14/2021,114905.58,High,eva.jones@example.com,5562965753,Poor,1,false,4,4–5 Years
EMP1845,Frank,Jones,N/a,DevOps,Texas,Active,12/24/2022,94619.69,Up-Mid,frank.jones@example.com,2786561941,Good,3,true,3,3 Years
EMP1846,Grace,Johnson,N/a,DevOps,California,Inactive,7/7/2021,68696.15,Low-Mid,grace.johnson@example.com,5577820581,Good,3,false,4,4–5 Years
EMP1847,Grace,Johnson,40,DevOps,Nevada,Active,2/12/2024,97032.29,Up-Mid,grace.johnson@example.com,9582923615,Excellent,4,false,2,2 Years
EMP1848,Frank,Davis,30,HR,Illinois,Active,10/9/2023,50593.33,Low,frank.davis@example.com,1880819047,Excellent,4,true,2,2 Years
EMP1849,Grace,Miller,25,Sales,Texas,Pending,7/2/2022,74606.15,Low-Mid,grace.miller@example.com,2357155867,Good,3,true,3,3 Years
EMP1850,Eva,Davis,30,Cloud Tech,Texas,Pending,7/7/2020,53981.73,Low,eva.davis@example.com,6395613722,Average,2,false,5,4–5 Years
EMP1851,David,Johnson,N/a,DevOps,Texas,Pending,9/2/2020,56047.05,Low,david.johnson@example.com,817214363,Excellent,4,true,5,4–5 Years
EMP1852,Grace,Jones,N/a,Admin,Texas,Pending,1/12/2021,67733.5,Low-Mid,grace.jones@example.com,3813000412,Average,2,false,5,4–5 Years
EMP1853,Bob,Williams,40,HR,Florida,Pending,9/29/2023,103891.64,Up-Mid,bob.williams@example.com,2114716559,Good,3,true,2,2 Years
EMP1854,Charlie,Davis,25,HR,Texas,Inactive,3/6/2022,73285.83,Low-Mid,charlie.davis@example.com,9456534698,Good,3,true,3,3 Years
EMP1855,Eva,Jones,30,Finance,Texas,Inactive,2/14/2021,92721.13,Up-Mid,eva.jones@example.com,7990707549,Poor,1,true,5,4–5 Years
EMP1856,Heidi,Williams,25,Admin,Illinois,Inactive,3/23/2021,92977.64,Up-Mid,heidi.williams@example.com,4768169956,Excellent,4,false,4,4–5 Years
EMP1857,Heidi,Williams,35,Cloud Tech,Texas,Active,5/24/2020,89994.12,Up-Mid,heidi.williams@example.com,607174810,Good,3,true,5,4–5 Years
EMP1858,Heidi,Johnson,25,Finance,New York,Pending,8/4/2023,50060.73,Low,heidi.johnson@example.com,3176539704,Poor,1,false,2,2 Years
EMP1859,Grace,Davis,35,Admin,Nevada,Inactive,3/12/2022,90224.82,Up-Mid,grace.davis@example.com,4873961028,Excellent,4,false,3,3 Years
EMP1860,Heidi,Brown,40,Finance,Florida,Pending,5/18/2024,106859.3,High,heidi.brown@example.com,871827495,Good,3,false,1,1 Year
EMP1861,David,Smith,25,Finance,Nevada,Inactive,9/5/2020,89707.07,Up-Mid,david.smith@example.com,8049187273,Good,3,false,5,4–5 Years
EMP1862,Frank,Johnson,35,DevOps,California,Inactive,4/23/2020,94259.08,Up-Mid,frank.johnson@example.com,2049561212,Excellent,4,true,5,4–5 Years
EMP1863,Bob,Johnson,35,Sales,California,Active,9/18/2024,82174.75,Low-Mid,bob.johnson@example.com,7730626041,Excellent,4,false,1,1 Year
EMP1864,David,Brown,30,Sales,Texas,Inactive,9/15/2023,63370.22,Low,david.brown@example.com,3597371121,Excellent,4,false,2,2 Years
EMP1865,Bob,Smith,35,Finance,Texas,Pending,6/15/2022,101472.69,Up-Mid,bob.smith@example.com,2990775607,Good,3,true,3,3 Years
EMP1866,David,Jones,25,DevOps,Illinois,Active,9/28/2022,77213.73,Low-Mid,david.jones@example.com,5816704685,Good,3,false,3,3 Years
EMP1867,Eva,Miller,40,Sales,Florida,Active,3/16/2020,73749.96,Low-Mid,eva.miller@example.com,1114576831,Poor,1,true,5,4–5 Years
EMP1868,Alice,Davis,40,Cloud Tech,New York,Pending,9/28/2023,86618.37,Up-Mid,alice.davis@example.com,1021923784,Average,2,false,2,2 Years
EMP1869,Charlie,Miller,N/a,Admin,Texas,Active,2/15/2024,59911.33,Low,charlie.miller@example.com,8471296179,Excellent,4,true,2,2 Years
EMP1870,Heidi,Jones,N/a,Cloud Tech,New York,Pending,8/21/2023,59137.64,Low,heidi.jones@example.com,3324260507,Good,3,false,2,2 Years
EMP1871,Alice,Garcia,35,Cloud Tech,Florida,Pending,12/15/2020,108474.65,High,alice.garcia@example.com,184980424,Good,3,true,5,4–5 Years
EMP1872,Bob,Johnson,25,Finance,Illinois,Pending,3/27/2021,54417.71,Low,bob.johnson@example.com,3733777311,Excellent,4,false,4,4–5 Years
EMP1873,Frank,Smith,40,HR,Texas,Pending,3/25/2023,88211.94,Up-Mid,frank.smith@example.com,6881228216,Average,2,false,2,2 Years
EMP1874,David,Johnson,25,Sales,New York,Inactive,5/9/2020,58452.18,Low,david.johnson@example.com,8192365345,Excellent,4,true,5,4–5 Years
EMP1875,Grace,Williams,30,DevOps,California,Pending,12/3/2020,80706.28,Low-Mid,grace.williams@example.com,605603566,Average,2,true,5,4–5 Years
EMP1876,Alice,Johnson,30,Cloud Tech,Nevada,Pending,2/9/2022,N/A,Unknown,alice.johnson@example.com,9327986238,Good,3,true,4,4–5 Years
EMP1877,Heidi,Johnson,25,Cloud Tech,Texas,Active,7/1/2020,99471.89,Up-Mid,heidi.johnson@example.com,8471690617,Average,2,true,5,4–5 Years
EMP1878,Eva,Jones,40,DevOps,Florida,Pending,9/16/2020,64431.22,Low,eva.jones@example.com,1205464753,Poor,1,false,5,4–5 Years
EMP1879,Heidi,Jones,40,Admin,New York,Pending,11/17/2023,52633.48,Low,heidi.jones@example.com,8954787697,Good,3,false,2,2 Years
EMP1880,Heidi,Jones,N/a,Cloud Tech,Nevada,Inactive,12/13/2021,79315.01,Low-Mid,heidi.jones@example.com,9992751757,Poor,1,true,4,4–5 Years
EMP1881,David,Miller,25,Sales,Texas,Pending,1/11/2022,110391.17,High,david.miller@example.com,8914444982,Excellent,4,false,4,4–5 Years
EMP1882,David,Williams,40,DevOps,Nevada,Active,7/20/2021,53714.83,Low,david.williams@example.com,5539354357,Excellent,4,true,4,4–5 Years
EMP1883,Charlie,Garcia,40,Finance,New York,Active,10/4/2023,114587.11,High,charlie.garcia@example.com,6449639242,Excellent,4,true,2,2 Years
EMP1884,Frank,Garcia,35,Admin,Florida,Inactive,11/15/2021,93177.35,Up-Mid,frank.garcia@example.com,5885379820,Average,2,false,4,4–5 Years
EMP1885,Heidi,Jones,25,Cloud Tech,Nevada,Active,1/5/2023,62312.13,Low,heidi.jones@example.com,4339527535,Good,3,false,3,3 Years
EMP1886,Heidi,Smith,N/a,Cloud Tech,Texas,Active,1/17/2024,81137.46,Low-Mid,heidi.smith@example.com,7497852490,Excellent,4,false,2,2 Years
EMP1887,Grace,Miller,30,DevOps,Nevada,Inactive,4/16/2021,104528.27,Up-Mid,grace.miller@example.com,4168601346,Excellent,4,false,4,4–5 Years
EMP1888,Bob,Brown,30,DevOps,Florida,Active,2/8/2022,112395.56,High,bob.brown@example.com,7894896339,Good,3,false,4,4–5 Years
EMP1889,Heidi,Smith,25,Finance,New York,Active,6/2/2023,81849.36,Low-Mid,heidi.smith@example.com,6791766511,Excellent,4,false,2,2 Years
EMP1890,Charlie,Davis,40,DevOps,New York,Pending,1/4/2022,118288.91,High,charlie.davis@example.com,2150014187,Poor,1,false,4,4–5 Years
EMP1891,Charlie,Davis,25,DevOps,Illinois,Active,7/28/2021,59555.1,Low,charlie.davis@example.com,4216309000,Good,3,true,4,4–5 Years
EMP1892,Heidi,Smith,40,Admin,California,Active,12/20/2024,70661.31,Low-Mid,heidi.smith@example.com,5944633398,Good,3,true,1,1 Year
EMP1893,Charlie,Jones,N/a,Sales,New York,Active,4/23/2022,109988.16,High,charlie.jones@example.com,9485320894,Good,3,true,3,3 Years
EMP1894,David,Brown,N/a,Finance,Florida,Inactive,1/30/2020,101101.24,Up-Mid,david.brown@example.com,3263890218,Poor,1,true,6,5+ Years
EMP1895,David,Brown,30,HR,Florida,Pending,3/31/2021,112427.58,High,david.brown@example.com,9471136336,Good,3,true,4,4–5 Years
EMP1896,Charlie,Miller,N/a,Cloud Tech,Florida,Active,3/23/2020,119389.15,High,charlie.miller@example.com,9223410345,Poor,1,false,5,4–5 Years
EMP1897,Alice,Brown,40,Sales,Florida,Inactive,7/16/2024,105861.23,High,alice.brown@example.com,9967331166,Good,3,true,1,1 Year
EMP1898,Heidi,Davis,40,Admin,Texas,Pending,3/22/2024,50869.61,Low,heidi.davis@example.com,7269608436,Average,2,true,1,1 Year
